crop,X437,X447,X457,X468,X478,X488,X498,X508,X518,X529,X539,X549,X559,X569,X579,X590,X600,X610,X620,X630,X641,X651,X661,X671,X681,X691,X702,X712,X722,X732,X742,X752,X763,X773,X783,X793,X803,X813,X824,X834,X844,X854,X864,X875,X885,X895,X905,X912,X915,X923,X983,X993,X1003,X1013,X1023,X1033,X1044,X1054,X1064,X1074,X1084,X1094,X1175,X1185,X1195,X1205,X1215,X1225,X1235,X1245,X1255,X1266,X1276,X1286,X1296,X1306,X1316,X1518,X1528,X1538,X1548,X1558,X1568,X1578,X1588,X1599,X1609,X1619,X1629,X1639,X1649,X1659,X1669,X1679,X1689,X1699,X1710,X1720,X1730,X1740,X1750,X1760,X2063,X2073,X2083,X2093,X2103,X2113,X2123,X2133,X2143,X2153,X2163,X2174,X2184,X2194,X2204,X2214,X2224,X2234,X2244,X2254,X2264,X2274,X2285,X2295,X2305,X2315,X2325,X2335,X2345
cotton,18.50861202,16.70698217,15.98737017,15.89301407,15.76593829,15.48669536,15.19312277,15.11778405,15.48064557,15.97059423,16.70191055,17.26510226,17.19510742,16.54347017,16.06706023,15.4964038,15.41847146,14.8213258,14.556114,14.26813778,14.2747101,13.9939926,13.8283844,13.63544029,13.82809691,14.73404266,17.53821149,21.19031002,26.74317993,31.2176748,34.43877269,35.48639635,36.21969836,37.62598986,38.52633467,38.99792314,38.28269443,37.75073074,37.77200531,39.30148679,41.08294024,42.41270198,43.54926716,43.66423623,43.05175851,40.18676622,39.90563515,38.67653243,38.3103509,36.69412561,34.81636196,36.61725696,37.95067731,39.15226619,40.65376603,41.87759036,42.86147933,43.42987545,43.97349666,44.54090784,43.70974617,41.57607647,37.44564838,38.15076444,39.45183357,40.83310194,41.6827035,42.82258216,42.6726593,42.08637051,39.90826788,39.02506593,39.99901487,42.43836793,41.49822945,38.76425175,34.15752174,22.84023276,24.18636463,25.34126937,26.67189557,27.17639224,27.5065953,27.81195291,28.63220785,29.49748951,30.431105,31.52928752,31.72807696,31.74720668,31.4932362,32.08610467,32.32192221,32.29770985,32.05685294,31.97171506,31.63295113,30.90688209,29.61672111,28.85725871,27.96594899,26.8202911,13.41500394,15.12340133,16.91706409,18.3295895,19.1256768,19.28644299,19.60508053,20.44249431,21.2296354,21.04171448,20.23606303,20.68690179,21.04846394,20.78448161,20.17413619,20.56787301,21.21903421,20.61284645,19.46154374,18.59752373,18.38464262,17.63059746,16.27921472,15.23175794,14.42294047,14.57403304,13.79853709,13.79696603,13.53969957
cotton,17.02082054,14.91553232,14.08659094,13.88719427,13.63869316,13.3704451,13.15177131,12.95704348,13.18689377,13.46919555,13.97963586,14.22925728,13.92330078,13.16325027,12.44075148,11.7683889,11.49482475,10.93857392,10.61134094,10.24068191,10.10386194,9.765626215,9.538682791,9.250607077,9.325730139,9.999724467,12.74772485,16.15752092,22.6512556,29.59850481,36.08450312,39.6687041,41.0814035,42.45630384,42.57721018,42.19140841,39.52100525,37.35288399,36.70642875,39.55498483,43.26960216,46.23638193,48.02568974,48.17914177,45.74653712,40.00982252,34.84459266,32.09667171,31.08479828,31.04775436,31.45771525,35.23039543,37.60856626,39.61657842,41.54807747,43.04894488,43.7635651,44.36911451,44.17639188,43.95841522,41.14117086,35.89530365,26.5395588,28.68322623,29.84243463,31.45637908,33.64959579,36.28227883,37.61674083,37.83349443,36.31309672,35.59648727,35.40470526,35.45388952,31.89466863,26.97506166,20.9286985,12.53728494,14.45792136,16.11803953,17.72776304,18.35141541,18.55310601,18.71404499,19.24263105,20.23183959,21.18122119,22.13907142,22.51115408,22.72258384,22.44289649,22.44232406,22.45050551,22.66979967,22.57370691,21.88866821,21.13926534,20.2948796,19.19817533,17.77991365,16.04478297,14.00271412,5.798631855,6.957838272,8.342390144,9.733154087,10.49062035,10.47711918,10.75272902,10.97305243,11.47493459,11.45803992,11.22612864,11.11078073,10.79593835,10.50544363,10.50080031,11.29624287,11.73777815,11.24345378,10.40581472,9.779782171,9.775141794,9.496215991,8.638062006,8.502878391,8.252711902,8.225567201,7.290552812,6.286260951,5.376679692
soybean,15.96994028,14.31255181,13.30308947,13.02625925,12.71568666,12.41912574,12.12983866,12.03775071,12.33820174,12.73013918,13.42022424,13.72510317,13.41881793,12.45077314,11.63618186,10.92328514,10.61188618,10.03775108,9.61576678,9.191928967,8.955466001,8.635137297,8.401020466,8.122872927,8.16090202,8.916240018,12.00219358,16.65785212,24.05003637,30.51901946,35.24529925,37.60299788,38.76150274,40.30576114,40.9034082,41.18490738,40.34585908,39.43981467,39.4021705,40.62500841,42.11831054,43.22486692,44.23389846,44.39576423,43.8005025,40.80715642,43.06159915,42.18937419,43.0798451,39.0775241,35.19685304,36.83496587,37.90442434,39.31116374,40.71559296,41.70124309,42.40974585,42.93278233,43.08607691,43.27568874,42.1067148,40.11797614,38.0981706,37.73893025,38.86934599,39.70276677,40.74255373,41.51118898,41.15134997,39.9301207,37.77710219,36.99677178,38.23451434,40.08390518,38.66646246,36.21186461,31.88672245,21.51329952,22.9203125,23.86434897,25.12169657,25.4384286,25.85115562,26.11733096,26.86681034,27.90657596,28.83219127,29.80960041,29.75823237,29.77094076,29.80684983,30.4059017,30.65833348,30.45288057,30.07928758,29.94750607,29.52333171,29.03782913,28.02909522,27.38696533,26.20387822,24.73491123,11.75077851,13.78761841,15.49915245,16.45107829,16.9201037,17.47111926,18.18361928,19.07931267,19.37169039,18.93264159,18.37941966,18.80105877,19.07843576,19.16621001,18.65556209,18.98810677,19.09140438,18.23389067,16.83608453,15.9456604,15.90508691,15.437849,14.26264318,13.90406818,13.67999668,14.04471361,13.0091709,12.17700184,11.40923969
rice,21.99301487,19.93991712,18.41834654,17.99859713,17.56542323,17.09249226,16.66628722,16.6774033,17.45547904,18.60144872,19.97772383,20.86368772,20.52546398,19.00636204,17.47021476,16.02343528,15.31092256,14.10681061,13.2570045,12.38178566,11.80839272,10.95874283,10.02563038,9.22578397,9.112375436,10.91322372,16.97759939,25.34267013,38.45843153,50.74244913,61.16076651,66.11920007,69.11459802,72.31899451,74.41686127,75.08628449,72.89433334,70.86385808,70.30986102,72.70302457,75.69648152,77.81360366,79.35336325,79.21563021,77.36486643,71.56204938,72.43099608,70.2567257,70.21156692,64.66651198,55.71699224,58.29990405,59.9868398,61.43513148,63.71665133,65.88251798,67.37591927,68.32496026,68.59429128,69.48200601,66.87343316,62.30500946,49.61603848,49.80129024,50.74343769,51.33399057,52.59604338,54.00454262,53.75849587,52.40620863,49.54188894,48.37800157,49.13532857,51.14026414,49.0071967,44.90483554,38.43827996,16.03993397,17.73763231,19.12063747,20.64644005,21.16544004,21.49061328,22.09152952,23.01762913,24.41771271,25.40595388,26.75617716,26.98660266,27.1707018,27.36186256,28.01876013,28.16557127,27.75441416,27.22804444,26.90164817,26.35743507,25.66768643,24.92225727,23.97305846,22.60217509,20.70267708,4.254676461,5.328102331,6.433089605,7.909847604,9.488053966,10.10123293,10.0915016,10.3542572,11.17679557,11.32834023,10.92895796,11.5040053,12.3357349,12.47196686,12.01943289,11.94157099,12.21889791,11.21412202,9.59567953,9.064284757,9.403033868,9.681002755,8.647379533,8.139276647,7.783491504,8.05302775,7.629438757,7.304113745,6.608907125
corn,18.55324261,17.12842879,15.87894057,15.69183591,15.36077623,15.08402598,14.6558547,14.41793668,14.39615199,14.36857655,14.5251797,14.54159221,14.2377327,13.57109624,13.13062496,12.74014498,12.6240226,12.18826314,11.84383938,11.6041149,11.50188635,11.18416911,10.97117743,10.69485331,10.72505925,11.25138221,12.9958187,15.15269202,18.54860741,21.29165965,23.4370912,22.99752567,23.386198,24.36523359,26.02718844,26.40280049,25.78619542,25.35101972,25.38918132,26.18194796,27.42333207,28.12216292,28.94945221,28.76646875,28.34006259,26.59102224,25.52896271,25.0394142,24.25608347,23.89214959,22.02131193,22.82683179,23.71621031,25.07117738,26.62193567,27.32865816,27.25095521,26.98537892,26.56831218,26.97912836,26.66114509,25.65983421,23.13236184,23.00694696,22.69368957,22.60720417,23.34294942,24.09350922,23.82195947,23.55452214,22.58167461,22.2762158,22.6809748,24.26327518,24.03443624,22.40604265,19.39155474,10.97211042,11.72048097,12.61745272,13.45761937,13.80377831,13.89611996,14.16015298,14.3891767,14.88339035,15.25126621,16.02529967,16.22787548,16.55723324,16.53770464,16.67120913,16.51824124,16.52676016,16.28471794,16.0038702,15.66231951,15.60176387,15.11545958,14.62038056,13.80330604,13.23564782,5.242232434,6.198246131,6.290001407,6.490822631,7.262583672,7.609400998,7.413212054,7.373679477,7.513359637,7.026869007,6.391174983,7.043159115,8.193200849,8.716727307,8.067728289,8.68020257,9.603151711,9.479507527,7.935238345,7.189189668,7.577531563,7.713975008,7.201044336,6.839622911,6.790004159,7.520603499,7.780025926,7.597987482,6.939468443
corn,18.76958114,16.49730235,15.57400034,15.37083582,14.9907747,14.58501028,14.03848377,13.65260942,13.55311923,13.60337608,13.9000388,13.88635817,13.31180769,12.37581308,11.61227027,10.92410283,10.54385947,9.907702381,9.43757128,8.945259236,8.705354137,8.226717469,7.910915589,7.481834725,7.441908266,7.69473761,9.192533129,11.87091548,18.27383843,27.65624834,38.26548823,46.24702915,51.55434548,55.32429102,57.2432955,57.62284716,55.30375934,52.80892208,51.8410942,54.40020288,58.18398886,61.16069769,62.77383435,62.81877293,61.03513328,54.27463804,52.3443577,48.42801938,49.16589255,45.28756358,38.69050462,42.14673033,44.61268185,46.74009179,48.99688726,50.6217084,51.86258265,52.83921391,53.4992294,53.52727535,51.16604211,46.51802246,31.21701663,31.46776652,31.86495754,32.77511067,34.89093739,37.09862199,38.03091811,37.68735898,35.54429684,34.69280398,35.08190855,36.28562405,33.99451142,29.70589873,24.02053094,8.467318423,9.748198191,10.7177325,11.67962769,12.27211665,12.45533571,12.79558622,13.09435257,13.7828626,14.61183521,15.84925701,16.27510056,16.26485534,16.10570315,16.37505138,16.4997835,16.23920188,15.97545569,15.51115012,15.01994316,14.31584214,13.50414294,12.679971,11.76395884,10.6510779,2.166442243,2.983634027,3.207724555,3.391077366,3.758186358,3.830900404,3.982697531,4.486911817,5.099446995,5.047880799,4.66480618,5.159539944,6.112412799,6.588230679,6.413729312,6.31419926,6.611619081,6.272887327,5.693366802,5.144668766,4.933013056,5.007485207,4.85519132,4.387756968,3.697916146,2.85147912,2.129591968,1.374861299,0.843631129
soybean,16.80026532,14.94577904,13.95071783,13.66230947,13.33211879,13.01857568,12.67269451,12.50213837,12.58492533,12.82852393,13.41510898,13.74430804,13.54896344,12.70397584,11.98637564,11.30533815,11.01350909,10.42578575,10.076447,9.771549377,9.676957411,9.319752677,9.110051968,8.918110378,9.045993535,9.499472652,11.62940411,14.56375443,19.27396613,23.43033413,27.11620907,29.06218471,29.39273135,30.06830229,30.26523877,31.02072674,30.64795,29.93780851,29.64839569,30.43752801,31.96290962,33.33762735,34.24231362,34.39654527,34.50843229,32.34554873,32.53103883,31.22937685,30.96915846,29.51778031,28.36746944,29.49956648,30.24315757,31.04417812,31.71713432,32.19353467,32.70782946,33.42071663,34.18621162,34.88905939,34.10646487,32.34135171,31.63716656,31.46776265,32.42137845,33.13681375,34.51760028,35.4140738,35.21844352,34.27134291,32.59857908,32.04490655,32.8619961,34.09293949,32.98691761,30.65217241,27.19085337,19.32976,20.76690536,22.05384579,23.46227027,23.8510347,24.06096152,24.11287429,25.01844334,25.94912197,26.93483723,27.76535024,27.77939771,28.07299361,28.17036426,28.75289334,28.79712924,28.69691726,28.13221686,27.57836533,26.82846136,26.5594872,26.10923428,25.46442917,24.22757754,22.44464646,10.31788808,12.130497,14.19689197,15.07702699,15.42427599,15.7277286,16.70676107,17.54163767,17.87253238,17.37827383,16.81780833,17.04757167,17.28668768,17.33300581,16.88744754,16.84417287,16.72171622,16.07995139,15.31317131,14.90395621,14.72739956,14.25593128,13.43444806,12.84215282,12.17099447,12.09640199,11.29749644,10.83260859,9.89911084
soybean,16.5106474,14.43097547,13.59977423,13.27641009,13.02645951,12.77308346,12.42804245,12.24591166,12.41285867,12.69096426,13.23113967,13.5326973,13.31007773,12.52788472,11.8101572,11.0587438,10.78289502,10.16404464,9.786496715,9.329643317,9.095472141,8.773876154,8.454165556,8.171747466,8.202465118,8.785650417,11.09916724,14.01855046,19.64954548,25.94478591,32.13452281,35.78900885,37.34019287,38.78638689,39.19217619,39.01687908,36.68488565,34.41000237,33.69914125,36.14324461,39.58326151,42.35245059,43.98780636,44.35144321,42.2280401,36.54573952,32.06258491,28.82139809,28.59963445,27.14308941,27.46584566,31.56669872,34.24658463,35.39831227,36.86552818,38.56210549,39.91308604,40.87424564,40.51168523,39.99077025,37.11502158,32.6919657,24.08936767,26.21215464,27.39017183,29.24556322,31.54171156,34.30615498,35.49830257,35.66672277,34.01521282,33.39323533,33.36132142,33.64827929,30.68580233,25.99115058,20.29846074,13.90642021,15.855367,17.34697786,18.59728289,19.40572998,19.7664398,20.09520356,20.73667943,21.76166503,22.74700254,23.85696252,24.25645395,24.6557082,24.69102377,24.99969542,24.75522209,24.33330315,23.55681653,22.99191618,22.06206167,21.16566002,19.78052084,18.68497134,17.28716347,15.32133088,8.107642717,9.154799555,10.45366926,11.31019212,11.99793457,12.16793268,12.84695786,13.23143112,13.4793172,13.18643959,13.12353587,13.18866523,12.93953549,12.44825648,12.50198264,12.88920474,13.16292968,12.83537055,12.1210961,11.12826265,10.57915614,9.893246487,9.329949818,9.036107677,8.791926028,8.632341487,7.916171615,6.202297096,4.462181298
soybean,17.90766721,16.19293328,15.07502089,14.89754702,14.75982996,14.62501501,14.45647485,14.3938297,14.64679739,14.95849354,15.51577143,15.84738846,15.70994716,15.06712321,14.70762478,14.25199986,14.20764218,13.71849661,13.54357849,13.34876093,13.36307859,13.21235069,13.17206321,13.16780778,13.41368341,14.24056175,15.95836847,18.03763967,21.37139619,24.11162024,26.17453366,27.05038133,27.51826561,28.58090758,28.89596563,29.35497363,28.74641078,28.29422225,28.36321078,29.51982893,30.90826299,31.89446084,32.91354625,33.10898437,32.93024495,31.04699923,31.58007059,31.27771111,31.02611061,29.66846428,28.33968351,29.41575597,30.27934932,31.32587913,32.45708571,33.21101365,34.09770764,35.09428429,35.81469769,36.43508152,35.01725765,33.21494305,35.51297101,35.79004091,36.83406368,37.44117844,38.66635602,39.72841198,39.35148108,38.18396686,36.1261869,35.67912118,36.84489431,38.99358313,38.02833614,35.91763194,31.9789323,30.7648532,31.86739609,32.76500032,33.8691111,34.10573518,33.8474564,33.70685634,34.42220092,35.4700993,36.47054897,37.30641143,37.95172303,38.64513704,38.80981931,39.0516788,38.7676994,38.72707064,38.24098494,37.9232161,37.22166561,36.5127852,35.54804015,35.13293615,34.03076052,32.34631712,20.80086133,23.59688221,26.31516616,28.19872778,29.36365872,29.92616369,30.64753457,31.24631755,31.75185407,30.82223848,29.88833669,29.43089148,28.93577678,28.50312578,28.22442739,28.7996459,28.95509827,28.22180107,27.23244727,26.03893572,25.46913189,24.96399624,24.50089684,23.65549843,22.01699662,21.54826779,20.41699067,19.44113407,18.18176925
corn,15.80443343,13.88736155,12.71987399,12.35576108,12.05689839,11.63951622,11.24091107,11.0124237,11.15515215,11.47654867,11.95491385,12.17794026,11.82105111,10.93474792,10.070831,9.293348327,8.883676331,8.200512401,7.705506529,7.234118435,6.964230894,6.595454456,6.290888552,5.984199382,5.858981986,6.255475275,8.489583202,12.58574302,20.68287238,30.59078333,40.33322578,47.40136107,51.37750586,54.40351186,55.71769462,56.57627159,55.56018876,54.28585346,53.89440701,55.26164797,57.2608829,58.63216766,59.89695445,59.85774141,59.32523297,55.41776545,57.25467581,54.98088147,55.05259322,48.71115167,41.78039111,43.64146468,44.44986205,45.49212833,47.39584242,49.5524976,51.2289074,52.41657274,52.70625296,52.89312567,50.53236524,47.60888773,37.68217431,37.34258414,37.80090078,38.25572451,39.43689564,40.66461561,40.43121024,39.31565138,37.19850905,36.4890743,37.22834782,38.70504719,36.96495968,33.68517373,28.82114044,10.70951024,11.82826872,12.83967767,14.03699098,14.68160134,15.35329027,15.93101435,16.56438861,17.17185074,17.86493803,18.74766683,19.40576901,20.02229583,20.43616467,20.75089924,20.67807986,20.4048882,19.84631885,19.50870706,19.02711109,18.67415786,17.90477782,17.21694931,16.44785754,15.4192484,3.085162918,4.286895304,5.002084281,5.970803388,6.815086974,7.376902176,7.464169305,7.490100826,7.640548964,7.742034042,7.80414454,8.228478064,8.452877204,8.482597356,8.180050772,8.246564505,8.299485052,8.250416943,7.780083943,7.460187321,7.219071718,6.844853087,6.377373222,6.170221326,6.087903658,5.500021543,4.321282941,2.747825539,1.881022731
winter_wheat,22.31636524,20.06711843,19.37513046,19.61264877,19.75348196,19.78745878,19.69761689,19.65652314,19.70317883,19.63830209,20.0715652,20.5329289,20.65791771,20.32708633,20.31107265,20.14361468,20.51143462,20.52939033,20.7506354,20.82817977,21.07082303,21.20993994,21.79952545,22.25562348,22.74770876,22.94048343,22.7116173,21.8435545,22.39646665,24.02814388,26.29807147,25.8531608,26.34830127,27.39080531,29.21712719,29.39650711,28.01207872,26.94175608,26.83511964,28.99991024,31.71319624,33.75817602,35.03356938,35.10515639,34.13602402,30.42812993,27.29439549,25.53319326,24.68824509,25.74480085,30.57983437,33.31828866,34.26680547,35.62085608,37.01208477,38.19810824,38.80532972,39.56710104,39.86153645,40.38077352,38.52983096,34.8498644,31.97936226,34.04943687,35.82364161,37.84861501,40.0268386,42.90485729,44.23852724,44.13115526,41.3491074,40.26500265,40.93082054,42.78271184,40.67262629,35.93768484,29.33972849,39.01865055,42.03134108,43.88668709,45.94290216,46.33987197,46.02384284,45.64539175,45.52092531,45.93352114,46.30728364,47.4786472,47.58073391,47.03856829,46.56558888,47.08530722,47.24690174,47.42148439,46.61477938,46.11270976,45.04686418,43.80451993,42.66590942,41.50886711,39.80008637,36.47146316,27.69863166,33.01854862,38.34118382,42.22929879,43.92248624,44.71511477,45.88475925,46.45329648,46.04694389,43.09369417,40.34187701,39.28119035,38.62393342,38.56319295,39.20310819,40.42410145,40.4401681,38.87768382,37.56873529,36.95816436,36.70624066,36.06875111,34.52870147,33.73945949,32.20703842,31.67199809,28.93490173,24.94549484,21.18516046
corn,19.21219859,17.08003872,15.88733648,15.63833087,15.3309861,14.9423499,14.49575126,14.14085162,14.30935746,14.38054092,14.69980853,14.83795822,14.5230707,13.75888881,13.10325069,12.44180698,12.20765612,11.63802122,11.26342682,10.79588063,10.53990355,10.16179547,9.84094643,9.410956289,9.309946436,9.965419386,12.24788176,15.40432469,21.3254219,28.1670146,34.70484855,37.75797242,40.26901145,42.62869319,45.03343484,45.51530865,43.98703894,42.46201971,42.18389556,44.52074009,47.60214274,49.81675169,51.40703563,51.19988796,49.76383239,44.67674899,43.27970427,40.35782823,41.90736926,39.38031554,36.02074574,38.57899623,40.09101026,42.04867835,44.22543098,46.04284886,47.22494478,47.85810219,47.8027007,47.88057469,45.94864973,42.80875752,32.35240991,32.82289407,33.59776469,34.39169495,35.78188157,37.49282741,37.95356658,37.60923623,35.53653619,34.83382727,35.51746066,37.11647441,34.98900891,30.76489876,24.99159539,10.1041274,11.44786858,12.73807701,14.00685944,14.46549132,15.1624907,16.0125378,16.65982753,16.95254841,17.29388985,18.27526039,18.9490079,19.14352589,19.15891002,19.36612403,19.50867677,19.45227514,19.10391105,18.88363474,18.15202123,17.55343422,16.7119671,16.04315769,14.97113954,13.47736127,1.812277972,3.012351104,4.14443334,5.390826238,5.879183685,5.507563605,5.154971157,5.116113893,5.54272471,5.686996496,5.662358558,6.875074539,7.935580333,7.849564675,7.10279606,7.307800887,8.163934567,8.064887265,6.899079558,5.692041425,5.245948719,5.511498826,5.917817925,6.417219349,6.522138914,5.96395463,4.604953719,3.181682895,2.814372765
cotton,18.65099939,17.01207391,16.05750912,16.03432539,15.95450456,15.78867337,15.59612386,15.48256114,15.50636822,15.47383944,15.7899702,16.36243326,16.93899952,17.43011019,18.26516746,18.87798974,19.74177237,19.90936719,20.17141743,20.24824726,20.59484056,20.67710656,21.10090397,21.47391037,22.14588559,22.41362804,22.09283756,21.05172786,21.18371122,22.05540664,23.42797869,24.04305076,24.20343281,24.87719793,24.98434392,25.13543415,24.28620598,23.45892844,23.36348121,24.3380365,25.72683371,26.83493589,27.56395406,27.72606436,26.85771501,24.6061797,23.0426547,22.13675097,21.66866389,21.81449646,23.17966754,24.56589784,25.31145481,26.06487915,27.28227006,28.37531659,29.24547035,29.84318105,29.61133434,29.43966497,27.69978683,25.17890368,25.94925499,25.71790539,26.5157401,27.28351125,29.0046746,30.41477211,30.897069,30.44554104,29.07726533,28.50419429,28.7117972,29.37141117,27.76817561,25.39880123,21.49306101,21.0174406,22.43368058,23.59148144,24.75875924,24.96299751,24.81929245,24.73315155,25.21666837,25.9624922,26.82001571,27.63768281,27.67150336,27.51669661,27.12415813,27.36303015,27.42486214,27.51562554,27.1844771,26.73636028,26.10236826,25.54282798,24.59613764,23.91477671,22.57323986,20.92114781,13.45403261,15.29042,16.91461164,18.02274839,18.64877292,18.84300334,19.29868694,19.40958468,19.36520351,18.83914741,18.52755583,18.6557886,18.27400679,18.16541841,18.36283152,19.08127825,19.33599333,18.65103207,17.5708502,16.97749241,17.06296919,16.70809521,15.63785079,14.91849164,14.3010667,13.87220775,12.04791484,11.55720989,11.56591806
soybean,27.68416367,25.69779764,24.23940859,24.45224332,24.24830182,24.12457688,23.77966071,23.53239558,23.48433902,23.18822227,23.38575405,23.55630491,23.45607291,22.8341212,22.72058481,22.58597678,22.7479734,22.40729844,22.38332584,22.39849847,22.80267665,22.82753228,23.31984001,23.52632702,24.16902557,24.44956806,24.50643937,23.96813243,24.50242599,25.27154254,26.56128224,26.94188425,26.83570981,27.52382679,27.96261418,28.83974348,28.68884381,28.34820484,28.47259811,29.28579022,30.72052473,31.94426247,32.94066332,33.3577846,33.67618994,31.74920327,32.65898481,31.67393783,32.51830368,30.69209915,29.84732191,31.0519542,31.73234313,32.39184843,33.60861048,34.7234723,35.73093845,36.23988144,36.82981392,37.83107346,37.11651966,35.54950543,39.44792831,39.46995663,40.65791971,41.7337039,43.05932809,44.20855411,43.72099023,42.61207867,40.14695324,39.49857106,40.83209472,43.57963892,43.17661924,41.20321419,37.58142456,45.0958673,46.43142514,47.12777528,47.69508445,47.00933473,46.45925252,46.5039317,47.23727305,47.84100393,48.66622429,49.89947012,50.34634612,50.34053843,50.47918781,51.34385011,51.52968639,51.60127565,50.7205148,50.79702092,50.1181819,49.87849009,49.17202066,48.80217896,48.03120979,46.50084519,38.01395916,42.56690121,46.44822405,48.52884975,49.50090097,49.85573654,50.6894956,51.18924051,50.50442448,48.36917289,46.81284631,46.96824047,46.76437333,45.9836562,45.04273342,45.76558435,46.39681358,45.04905965,42.91490223,41.18977201,40.84868886,40.06413008,38.60258206,38.88532501,38.92357945,39.51444432,36.70157751,33.93462049,32.37352529
corn,17.73747121,16.2396897,15.38025664,15.31566565,15.16611912,15.12270875,15.06121082,15.03387703,15.24599552,15.44134405,15.93922457,16.300518,16.26065625,15.94019499,15.84200203,15.80331535,16.03593803,15.86256539,15.87275716,15.7437246,15.93089773,15.82814658,15.96852347,15.88604443,16.12265882,16.94216079,18.51555043,20.03217563,22.76762967,25.36901608,27.61279619,27.93551783,28.60167173,30.10545115,31.7163057,32.40180973,31.70394913,31.16736659,31.43195282,33.30420309,35.27724189,36.7235308,37.76441592,38.05800574,37.07794868,33.94484477,33.73318923,32.67120607,33.77230666,31.71445526,28.70923474,30.79327569,32.63017469,34.15210311,35.62766826,36.53508932,37.5031159,38.23365752,38.31965757,38.53112813,36.78433151,34.46318793,32.02657808,32.58146724,33.05411461,33.89722333,35.1913973,36.92033375,36.97278008,36.43174281,34.56762656,33.74496306,34.1612534,35.73522139,34.72231275,32.1198078,27.85500601,19.10064598,20.85079775,22.25884622,23.37151195,23.42932482,23.17528375,23.51130806,24.54872478,25.68949555,26.41967032,27.25420058,27.7755533,28.32137763,28.3449045,28.44922253,28.22447728,27.62242765,26.89973896,26.35918209,26.05872841,25.73459996,24.96978286,24.08810969,22.91657866,21.37500743,9.922676503,11.16481114,12.48674322,13.0039922,13.43939137,13.92525734,15.13359979,16.01202492,16.06509301,14.98568811,14.08493792,14.68927649,15.70966615,15.97222622,15.16600704,14.8565002,15.04933173,14.55814915,13.49493713,12.66422374,12.27336059,11.97041483,11.21159223,11.06560174,10.96626984,10.70064946,9.716185553,9.259727637,9.111621245
corn,14.67225048,13.38896669,12.65783979,12.41986041,12.11741812,11.69102424,11.38939346,11.28247824,11.45763613,11.6711525,12.15807512,12.42761426,12.23039389,11.37931126,10.58486227,9.792817398,9.385405723,8.797935148,8.404643939,7.955853408,7.670459381,7.247562996,6.96978747,6.60148195,6.574418902,6.805124111,8.665459125,11.76876605,18.6910306,28.51441105,39.99987892,49.47089829,54.32927076,57.65924595,58.69353459,59.91458448,58.16415722,55.58703738,54.23606687,56.01487239,59.6738745,62.68116803,64.4655044,64.6110717,63.64124085,57.58957372,54.9847617,51.08695616,50.9127215,48.81185809,41.26935185,44.94902658,47.56224235,49.61361106,51.51201376,53.4877571,55.10134714,56.36802408,56.8164117,57.04644289,54.26663801,49.39166057,34.54743544,35.3331669,36.1957236,37.14452841,38.87968803,41.15887568,42.12452761,41.78065392,39.41098993,38.23648822,38.70864226,39.78950669,37.42849709,33.04833127,27.04826463,9.507872249,11.06526002,12.22880342,13.40681435,14.15479631,14.69152506,15.31339943,16.05511282,16.9938016,17.91789802,18.85610464,19.4408135,19.8938132,20.05653254,20.31199038,20.06894797,19.76855896,19.34035782,19.03609793,18.41029515,17.69242135,16.73407676,15.88379158,14.77548476,13.4119504,2.539361925,3.567013638,4.030431862,4.66685948,5.106737512,5.58133273,5.929774965,6.549080854,6.859851953,6.957262294,6.79553291,6.868735678,6.826440266,6.960633549,7.183822571,7.661611489,7.732879891,6.954086688,6.016668599,5.557974295,5.723530566,5.747332902,5.224987216,4.841417363,4.430789275,4.339040171,4.120718732,4.226104691,3.999980712
cotton,23.16722704,21.26931523,20.6884054,21.16555173,21.42041342,21.57538418,21.43900241,21.39502625,21.32790532,21.08833288,21.20036587,21.42977003,21.49258801,21.02373565,20.97022152,20.84538022,21.29583467,21.10412404,21.13073038,21.01443331,21.21621734,21.1963489,21.46962807,21.63088791,21.83965871,22.02453262,22.14606955,21.80837399,22.48049112,23.6872763,25.36662499,24.73056669,24.86801712,25.74633845,27.57516124,28.0496494,27.38230844,26.5709436,26.58335334,27.88385607,29.79560666,31.47519294,32.73653519,33.15125109,32.59770161,29.68454522,26.05712432,24.49381202,23.46765295,25.03809931,26.5463682,28.87049911,30.5827414,31.91212936,33.05015408,33.77907191,34.23005791,34.93300911,35.14405958,35.21961845,33.82598654,31.23431432,29.31754746,30.16283335,31.28400861,32.39365254,33.9497109,35.4161961,35.82745701,35.18701653,33.15967291,32.05261322,32.65715198,34.46628676,33.88131504,31.3323018,26.70658601,23.69916696,25.04451865,26.09050163,27.11724007,27.15460054,26.81772867,26.51554566,26.7587505,27.4496359,28.81302717,30.32599235,31.19555504,31.36427068,31.31982707,31.7270606,31.62206401,31.467659,30.94870112,30.70363198,29.91595246,29.26403206,28.17323667,27.6279396,26.56046117,25.07119042,12.87528207,15.36150559,17.41197548,19.1587222,20.04634303,19.88326559,19.70376571,20.25262506,21.08976027,20.69785247,19.51377895,19.8622065,20.8569001,21.00850975,20.7102497,20.9822277,21.67311495,21.1245647,19.96210115,18.31468371,17.14991464,16.00120327,15.27749606,14.85465063,14.57720658,14.16146291,13.13355101,11.85568905,11.03702351
